Project ID,Project Name,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
ACR271,EOS ACR 271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124882,0,0,0,0,0,0
ACR272,Bear Creek Watershed Forest Carbon Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262154,0,0,0,113496,0,0
ACR273,Green Diamond Resource Company Klamath East IFM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136805,285782,223360,291837,0
ACR274,Green Diamond Resource Company Klamath West IFM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62905,0,97806,99929,134036,122623
ACR275,Wabashco Clean Sweep 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116836,0,0,0,0,0,0
ACR276,Blue Source - Allegheny Improved Forest Management Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16933,1711529,0,78690,0,71204
ACR277,Blue Source – Boone Forestlands Improved Forest Management Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR278,Blue Source – Elk Forest Improved Forest Management Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR279,Cumberland Forest - Lonesome Pine Improved Forest Management Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447124,82610,40938,41944
ACR280,Blue Source - Marmet Improved Forest Management Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823265,110450,17991,64031
ACR281,Blue Source - Wisconsin Northern Highlands Improved Forest Management Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305122,0,0,0,26584
ACR282,Blue Creek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436608,183464,70531,200463,0,95203
ACR283,Rosendale Anaerobic Digester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28911,36380,29410,0,0,0,0
ACR284,Finite Carbon - Massachusetts Audubon Society IFM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640002,15721,33788,0,0
ACR285,EOS ACR 285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45663,0,0,0,0,0,0
ACR286,Finite Carbon - KRP Timberlands IFM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR287,Green Assets - BJT Avoided Conversion Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391928,35335,14669,0
ACR288,Camp Shelby Forest Carbon Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18683,0,7091,0,0,0
ACR289,Blue Source- Red Hill West Improved Forest Management Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR290,Finite Carbon - Emory River Improved Forest Management Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR291,Blue Source-Conservation Forestry Elk Improved Forest Management Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR292,Congaree River,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94711,0,0,29456,0,44676
ACR293,Finite Carbon - Lakes Region Conservation Trust IFM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373932,0,0
ACR296,Blue Source - ORM McCloud Improved Forest Management Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR297,Blue Source-Texarkana Improved Forest Management Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR298,Blue Source - Hancock McCloud Improved Forest Management Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR299,Blue Source-St. Croix Improved Forest Management Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR300,Blue Source-Gilchrist Improved Forest Management Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR301,Blue Source-Lafayette Improved Forest Management Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR302,White Mountain Apache Tribe Carbon Project (original II),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR303,White Mountain Apache Tribe Carbon Project II,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5159212,0,0,0,463530
ACR304,White Mountain Apache Tribe Carbon Project IV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR305,White Mountain Apache Tribe Carbon Project V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR306,The Audubon Borestone Mountain Carbon Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR307,Donner Property,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR308,The Bridgestone Chestnut Mountain Carbon Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR309,The Caulk Island Forest Carbon Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR310,EOS HFC 310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8468,0,0,0,0,0,0
ACR311,EOS ACR 311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107264,0,0,0,0,0,0
ACR312,EOS ACR 312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140871,0,0,0,0,0,0
ACR313,High Island Dairy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21886,15385,14815,15347,15533,15646,19151
ACR314,Wabashco Clean Sweep 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111977,0,0,0,0,0,0
ACR315,EOS ACR 315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86839,0,0,0,0,0,0
ACR316,EOS ACR 316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104897,0,0,0,0,0,0
ACR322,Statz Bros. Home Farm Anaerobic Digester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10926,0,9196,0,0,0
ACR323,Statz B Farm Anaerobic Digester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20009,0,15226,0,0,0
ACR324,Finite Carbon - Sealaska Native Alaskan IFM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9599861,0,329350,357365,714730
ACR342,Baker Mine AMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2236,0,0,0,0,0
ACR343,Wabashco Clean Sweep 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93298,0,0,0,0,0,0
ACR348,Foam Blowing Agent Project 001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13399,0,0,0,0,0
ACR349,Kettle Butte Digester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19666,24220,24674,22981,11508,0
ACR350,Tradewater ODS 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116741,0,0,0,0,0,0
ACR351,EOS ACR 351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28562,0,0,0,0,0,0
ACR352,EOS ACR 352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68637,0,0,0,0,0,0
ACR353,Cow Poo Digester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7781,0,0,0,0,0
ACR354,Tradewater ODS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103357,0,0,0,0,0,0
ACR355,Greenwood Dairy Anaerobic Digester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8240,7495,9311,0,7320,9850
ACR356,EOS ACR 356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110720,0,0,0,0,0
ACR357,EOS ACR 357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84131,0,0,0,0,0
ACR358,EOS ACR 358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60749,0,0,0,0,0
ACR359,Tradewater ODS 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97813,0,0,0,0,0
ACR360,Finite Carbon - Ahtna Native Alaskan IFM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12502637,0,541553,287456,286891
ACR361,Forest Carbon Partners - Port Graham Corporation Improved Forest Management Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1956370,0,84821,0
ACR362,Whirlpool HFO Amana 362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106024,0,0,0,0
ACR363,Tradewater ODS 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91819,0,0,0,0,0
ACR364,Restoration of Coastal Wetland Forest in Louisiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR365,HFC Emissions Reduction in Spray Foam by Replacement of HFC-245fa Blowing Agent with Solstice LBA (HFO-1233zd(E)) 2014 and 2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5967,0,0,0,0
ACR366,HFC Emissions Reduction in Spray Foam by Replacement of HFC-245fa Blowing Agent with Solstice LBA (HFO-1233zd(E)) 2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28770,0,0,0,0
ACR367,Elk Creek Permit Area Abandoned Mine Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230848,189550,114279,94217,75723,0
ACR368,Anew - Middlebury Forestry Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30069,23815,24185,24217,0
ACR369,Foam Blowing Agent Project 002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113546,0,0,0,0,0
ACR370,Tradewater ODS 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121455,0,0,0,0,0
ACR371,Blue Source - Great Mountain Forest Improved Forest Management Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293972,20834,7628,10915
ACR372,EOS ACR 372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR373,Blue Source - Northwoods Improved Forest Management Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325415,65878,19948,0
ACR374,Anew - Shafer-Tuuk Forestry Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101502,0,125899,0,0
ACR375,Anew - Hawk Mountain Forestry Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47996,46175,46175,50457,0
ACR376,Anew - Massachusetts Tri-City Forestry Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245235,0,293012,0
ACR377,Cappell Creek Improved Forest Management Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302769,0,0,24971,0
ACR378,Lord Ellis Improved Forest Management Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290915,0,0,9533,0
ACR379,Tradewater ODS 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120918,0,0,0,0,0
ACR380,CIG Pilot Project 1 - Nitrogen Management Credit Program (NMCP) Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0
ACR382,Re-Refining of Used Transformer Oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67470,0,49875
ACR383,Tradewater ODS 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138972,0,0,0,0,0
ACR385,Tradewater ODS 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138331,0,0,0,0,0
ACR386,Anew - Hudson Farm Forestry Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48096,52600,52401,76567
ACR387,Tradewater ODS 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129854,0,0,0,0
ACR388,Corinth Abandoned Mine Methane Recovery Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205323,195079,181946,133327,149451
ACR389,Winston Creek Forest Carbon Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357071,0,353785,0,70419
ACR390,Clean Fuel Partners Dane County Biodigester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17208,13996,16643,0
ACR391,Bluesource - Capitol Region Water Improved Forest Management Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR392,Majestic Crossing Dairy Digester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR393,Blue Source - Wilderness Lakes Improved Forest Management Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142237,0,0
ACR394,Hiawatha Club Carbon Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12968,0,15468,0,0
ACR395,Finite Carbon - MWF Ned Lake IFM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826273,10606,0
ACR396,Finite Carbon - Cooper River IFM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR397,Forested Wetland Assimilation in the Mississippi Delta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR398,Anew - Doe Mountain Forestry Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153475,154770,155038,155714
ACR400,Perennial OSG-1 AMM Flare Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR401,Tradewater ODS 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137262,0,0,0,0
ACR402,Perennial PRS-1 AMM Flare Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR403,Bluesource GCS Bear Canyon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59904,11021,13071,19458
ACR404,Tradewater ODS 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118326,0,0,0,0
ACR406,Finite Carbon - Lake Superior Timberlands IFM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR407,BMMC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36759,157720,221888,244391
ACR408,Castelanelli Bros Dairy Digester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11295,0,0
ACR409,Soil Carbon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR410,Restoring Wetlands on California Department of Water Resources-Owned Areas of Twitchell and Sherman Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52405,0,0
ACR411,Steuben County Bath Landfill GHG Offset Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36604,50086,0,119923
ACR412,Finite Carbon - CIRI Native Alaskan IFM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR413,Finite Carbon - Tyonek Native Alaskan IFM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1074205,0
ACR414,Quimby Island/Western Delta Wetlands Restoration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR415,N/a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR416,Finite Carbon - Meriwether IFM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2683458,578954,0
ACR417,Bluesource - Baskahegan Improved Forest Management Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695969,0,215603,0
ACR418,WMMC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23060,10442,4402,0
ACR419,Tradewater ODS 12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132126,0,0,0,0
ACR420,Finite Carbon - Sealaska 2 Native Alaskan IFM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2336583,0,0
ACR421,DLLT Wabassus IFM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR422,Wabassus DLLT IFM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11139,0,55057,0
ACR423,Forest Carbon Works Stewart Family Forest Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23112,0,0
ACR424,Albany Water Board - Improved Forest Management Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33831,33410,39228,39228
ACR425,Bluesource - Goldbelt Improved Forest Management Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368959,25235,0
ACR426,Tradewater ODS 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140145,0,0,0,0
ACR427,The Nature Conservancy - Upper St. John Forest IFM Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020684,269939,119647
ACR428,Finite Carbon - Huna Totem Native Alaskan IFM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938531,0,0
ACR429,Tradewater ODS 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141087,0,0,0,0
ACR430,Pocosin Lakes National Wildlife Refuge Clayton Blocks Pocosin Restoration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR431,Tradewater ODS 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52322,0,0,0
ACR432,Hudson Tech 2018-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21967,0,0,0
ACR433,Tradewater ODS 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148592,0,0,0
ACR435,Tradewater ODS 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105029,0,0,0
ACR436,Tradewater ODS 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96146,0,0,0
ACR437,Bluesource - Cumberland Mountains Improved Forest Management Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5147001,0,0
ACR438,Bluesource – Burnt Mountain Improved Forest Management Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR439,Bluesource – Edge of Appalachia Improved Forest Management Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564282,58690
ACR440,Whirlpool HFO Amana 440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127682,0,0
ACR441,TNC-Chestnut Mountain Improved Forest Management Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141710,76574,80086,82815
ACR442,Coolgas 2019-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113564,0,0,0
ACR443,A-Gas 2019-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114871,0,0,0
ACR444,A-Gas 2019-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88307,0,0,0
ACR445,Hudson Tech 2019-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54157,0,0,0
ACR446,Foam Blowing Agent Project 001B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63104,0,0
ACR447,Foam Blowing Agent Project 001C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93458,0,0
ACR448,Foam Blowing Agent Project 001D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85790,0,0
ACR449,Foam Blowing Agent Project 002D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110988,0,0
ACR450,Foam Blowing Agent Project 002C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110310,0,0
ACR451,Foam Blowing Agent Project 002B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105696,0,0
ACR454,Foam Blowing Agent Project 003C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291983,0,0
ACR455,Foam Blowing Agent Project 003D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520153,0,0
ACR456,Bluesource - Kootznoowoo Improved Forest Management Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR457,Foam Blowing Agent Project 001E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46868,0,0,0
ACR458,Bluesource - Haida Improved Forest Management Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304810,19547,0
ACR459,Anew - Klawock Heenya Native Community Forestry Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84546,170927,0
ACR460,Compost Additions to Solano County Rangelands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR461,Tradewater ODS 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85284,0,0,0
ACR462,Foam Blowing Agent Project 001F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60655,0,0,0
ACR463,Foam Blowing Agent Project 001G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63778,0,0,0
ACR464,Foam Blowing Agent Project 001H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66273,0,0,0
ACR465,Foam Blowing Agent Project 001I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67092,0,0,0
ACR466,Foam Blowing Agent Project 001J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68943,0,0,0
ACR467,WTE Digester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20949,16367,0,0
ACR468,Tradewater ODS 20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83032,0,0,0
ACR469,Hudson Tech 2019-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44551,0,0,0
ACR470,PERENNIAL CN9-1 AMM FLARE PROJECT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9329,0,35956
ACR471,Tradewater ODS 21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35887,0,0,0
ACR472,Tradewater ODS 22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83594,0,0,0
ACR473,A-Gas 2019-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125403,0,0,0
ACR474,A-Gas 2019-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149835,0,0,0
ACR475,A-Gas 2019-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91017,0,0,0
ACR476,Appalachia Carbon Project  2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR477,Appalachia Carbon Project 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACR479,Advanced Refrigeration US49 - ARS 001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199624,0
ACR480,Advanced Refrigeration US49 - ARS 002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324357,0
ACR481,Advanced Refrigeration US49 - ARS 003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371461,0
ACR482,Tradewater ODS 23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101230,0,0,0
ACR483,Lower Green Swamp Preserve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34662,69808,0
ACR485,Whirlpool HFO Amana 485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125302,0,0
