Project ID,Project Name, Type,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
GS11194,CPA 009 - Charcoal Stoves in Kenya,Cookstoves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44431,0
GS11195,CPA 041 - BioLite HomeStove in Kenya,Cookstoves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696,0
GS11196,CPA 051 - Charcoal Stoves in Kenya,Cookstoves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31306,0
GS11197,CPA 052 - Charcoal Stoves in Kenya,Cookstoves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24502,0
GS11198,CPA 053 - Charcoal Stoves in Kenya,Cookstoves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43038,0
GS11199,CPA 054 - Charcoal Stoves in Kenya,Cookstoves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35220,0
GS11200,CPA 055 - Charcoal Stoves in Kenya,Cookstoves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2984,0
GS11201,Waste composting project in Madagascar,Composting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11202,BIM Wind Power,Wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11203,VPA - Spouts 6,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11204,CPA 007 - BioLite HomeStove in Uganda,Cookstoves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11205,GS7591 VPA 46 Akagera National Park Improved Cookstoves,Cookstoves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11206,GS7591 VPA 47 Malawi Improved Cookstove Project,Cookstoves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11207,Multi-Layer Household Water Filtration System in Kenya,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59586,382277,218235
GS11208,Golden Union Shipping Retrofit Project 1,Shipping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11209,Production and sale of efficient cookstoves in the urban areas of Maputo Province,Cookstoves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11210,UpEnergy-Social and Climate Impact Programme- Cooking Devices VPA-8,Cookstoves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11211,UpEnergy-Social and Climate Impact Programme- Cooking Devices VPA-9,Cookstoves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11212,GS1247 VPA 311 Guatemala Improved Cookstoves Project,Cookstoves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11213,GS1247 VPA 312 Guatemala Improved Cookstoves Project,Cookstoves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11214,Pedro Corto Solar,Solar - Centralized,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11215,100 MW Solar project in Bhadla in Rajasthan,Solar - Centralized,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11216,80 MW Solar by Fermi Solar Farms Pvt Ltd- Chalisgaon,Solar - Centralized,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11217,150 MW Solar Project in Karnataka by Avaada Solar,Solar - Centralized,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11218,GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA003,Cookstoves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6110,37789,12216
GS11219,SOLAR PHOTOVOLTAIC PROJECT BY GIRIRAJ RENEWABLES PRIVATE LIMITED,Solar - Centralized,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS1122,Mondi Tire Kutsan Anaerobic Plant,Methane Recovery in Wastewater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11220,KARNATAKA PAVAGADA-II SOLAR PROJECT BY AVAADA (150 MW),Solar - Centralized,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11222,Ganzhou Swine Farm Animal Manure Management System GHG Mitigation Project,Manure Methane Digester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82904,393936,232754
GS11223,BT2 Windfarm,Wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11225,PANAB CORLU BIOGAS PLANT,Landfill Methane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11226,PANAB TEKIRDAG BIOGAS PLANT,Landfill Methane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11227,BioLite Improved Cook stoves Programme - CPA 014 supported by Republic of Korea,Cookstoves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11228,BioLite Improved Cook stoves Programme - CPA 015 supported by Republic of Korea,Cookstoves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11229,BioLite Improved Cook stoves Programme - CPA 016 supported by Republic of Korea,Cookstoves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11230,BioLite Improved Cook stoves Programme - CPA 017 supported by Republic of Korea,Cookstoves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11231,BioLite Improved Cook stoves Programme - CPA 018 supported by Republic of Korea,Cookstoves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11232,BioLite Improved Cook stoves Programme - CPA 019 supported by Republic of Korea,Cookstoves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11233,BioLite Improved Cook stoves Programme - CPA 020 supported by Republic of Korea,Cookstoves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11234,BioLite Improved Cook stoves Programme - CPA 021 supported by Republic of Korea,Cookstoves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11235,BioLite Improved Cook stoves Programme - CPA 022 supported by Republic of Korea,Cookstoves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11236,BioLite Improved Cook stoves Programme - CPA 028 supported by Republic of Korea,Cookstoves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11237,Ia Bang 1 Wind Power,Wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11238,Ji'an Swine Farm Animal Manure Management System GHG Mitigation Project ,Manure Methane Digester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79424,360396,208146
GS11239,Shangrao Swine Farm Animal Manure Management System GHG Mitigation Project ,Manure Methane Digester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68059,317574,194813
GS1124,Hydraid Water Filtration in Kenya,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4246,10000,10800,9888,7673,7258,6748,6683,832,0
GS11240,BT3 Windfarm,Wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11241,"Utilization of waste gas from DRI Kiln for power generation in Raipur, India",Waste Gas Recovery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11242,Fair Climate Programme for Sustainable Household Energy (PoA),Cookstoves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11244,Bayaguana Solar,Solar - Centralized,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11245,UpEnergy-Social and Climate Impact Programme- Water filtration Devices VPA-10,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11246,"Fair Climate Programme for Sustainable Household Energy (PoA) - Fair Climate Programme: Bachat project - Odisha, India (VPA 1) ",Cookstoves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11247,"Fair Climate Programme for Sustainable Household Energy (PoA) - Fair Climate Programme: Project Exhale - Maharashtra, India (VPA 4)",Cookstoves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11248,GS1247 VPA 314 GivePower Haiti Solar Water Farms,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11249,GS1247 VPA 313 GivePower Haiti Solar Water Farms,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11250,GS1247 VPA 315 GivePower Haiti Solar Water Farms,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11251,Thai Hoa Wind Power Project,Wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11252,Renewable Power Generation on Mafia Island,Biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11253,Clean Cooking and Safe Water Supply in Africa by EcoAct,Bundled Energy Efficiency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11255,Muyuan Nanyang Swine Farm Animal Waste Management System GHG Mitigation Project ,Manure Methane Digester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78223,433178,267250
GS11256,Changdao Geothermal Central Heating System,Geothermal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112790,365005,219977
GS11259,Improved Cookstove and Safe Water Programme - Nigeria - VPA 01,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52916,30785
GS11260,Improved Cookstove and Safe Water Programme - Nigeria - VPA 02,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48909,30785
GS11261,Improved Cookstove and Safe Water Programme - Nigeria - VPA 03,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51406,30785
GS11262,Improved Cookstove and Safe Water Programme - Nigeria - VPA 04,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52130,30785
GS11263,Improved Cookstove and Safe Water Programme - Nigeria - VPA 05,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52931,30785
GS11264,Improved Cookstove and Safe Water Programme - Nigeria - VPA 06,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40821,25770
GS11265,Improved Cookstove and Safe Water Programme - Nigeria - VPA 07,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57528,30785
GS11266,Improved Cookstove and Safe Water Programme - Nigeria - VPA 08,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54549,30785
GS11267,Improved Cookstove and Safe Water Programme - Nigeria - VPA 09,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52386,30785
GS11268,Improved Cookstove and Safe Water Programme - Nigeria - VPA 10,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56749,28403
GS11269,Improved Cookstove and Safe Water Programme - Nigeria - VPA 11,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53989,30228
GS1127,SKG Sangha Biodigester PoA,Biodigesters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11270,Improved Cookstove and Safe Water Programme - Nigeria - VPA 12,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54621,30644
GS11271,Improved Cookstove and Safe Water Programme - Nigeria - VPA 13,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45026,23902
GS11272,Improved Cookstove and Safe Water Programme - Nigeria - VPA 14,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51237,26701
GS11273,Improved Cookstove and Safe Water Programme - Nigeria - VPA 15,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57042,29860
GS11274,Improved Cookstove and Safe Water Programme - Nigeria - VPA 16,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53878,27686
GS11275,Improved Cookstove and Safe Water Programme - Nigeria - VPA 17,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57218,30591
GS11276,Improved Cookstove and Safe Water Programme - Nigeria - VPA 18,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56145,29607
GS11277,Improved Cookstove and Safe Water Programme - Nigeria - VPA 19,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56582,30785
GS11278,Improved Cookstove and Safe Water Programme - Nigeria - VPA 20,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56749,30115
GS11279,Improved Cookstove and Safe Water Programme - Nigeria - VPA 21,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56313,30785
GS1128,GS1127 SKG Sangha Biodigester PoA - Gulbarga Biodigester Project CPA1,Biodigesters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6188,19438,29339,37442,42432,45156,48129,0,0
GS11280,Improved Cookstove and Safe Water Programme - Nigeria - VPA 22,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57071,30574
GS11281,Improved Cookstove and Safe Water Programme - Nigeria - VPA 23,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52183,28426
GS11282,Improved Cookstove and Safe Water Programme - Nigeria - VPA 24,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52032,26827
GS11283,Improved Cookstove and Safe Water Programme - Nigeria - VPA 25,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53954,29570
GS11284,Improved Cookstove and Safe Water Programme - Nigeria - VPA 26,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53854,28031
GS11285,Improved Cookstove and Safe Water Programme - Nigeria - VPA 27,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54250,27744
GS11286,Improved Cookstove and Safe Water Programme - Nigeria - VPA 28,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47090,23360
GS11287,Improved Cookstove and Safe Water Programme - Nigeria - VPA 29,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18172,17233
GS11288,Improved Cookstove and Safe Water Programme - Nigeria - VPA 30,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51009,30785
GS11289,Improved Cookstove and Safe Water Programme - Kenya - VPA 31,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49126,0
GS11290,Improved Cookstove and Safe Water Programme - Kenya - VPA 32,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50534,0
GS11291,Improved Cookstove and Safe Water Programme - Kenya - VPA 33,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55139,0
GS11292,Improved Cookstove and Safe Water Programme - Kenya - VPA 34,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56291,0
GS11293,Improved Cookstove and Safe Water Programme - Kenya - VPA 35,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55758,0
GS11294,Improved Cookstove and Safe Water Programme - Kenya - VPA 36,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58085,0
GS11295,Improved Cookstove and Safe Water Programme - Kenya - VPA 37,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58367,0
GS11296,Improved Cookstove and Safe Water Programme - Kenya - VPA 38,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57350,0
GS11297,Improved Cookstove and Safe Water Programme - Kenya - VPA 39,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58010,0
GS11298,Improved Cookstove and Safe Water Programme - Kenya - VPA 40,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55185,0
GS11299,Improved Cookstove and Safe Water Programme - Kenya - VPA 41,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57706,0
GS11300,Improved Cookstove and Safe Water Programme - Kenya - VPA 42,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55058,0
GS11301,Improved Cookstove and Safe Water Programme - Kenya - VPA 43,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49735,0
GS11302,Improved Cookstove and Safe Water Programme - Kenya - VPA 44,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54633,0
GS11303,Improved Cookstove and Safe Water Programme - Kenya - VPA 45,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55714,0
GS11304,Improved Cookstove and Safe Water Programme - Kenya - VPA 46,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20753,0
GS11305,Improved Cookstove and Safe Water Programme - Kenya - VPA 47,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14363,0
GS11306,Improved Cookstove and Safe Water Programme - Nigeria - VPA 48,Cookstoves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11307,Sapphire 49.5MW Wind Farm Project,Wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13393,39344,0,0
GS11308,Healthy cooking initiative for Tea Estate Workers of Nepal ,Cookstoves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11309,GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA004,Cookstoves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3862,37789,12216
GS11310,GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA005,Cookstoves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542,37287,12216
GS11311,GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA006,Cookstoves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34780,12216
GS11312,GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA007,Cookstoves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31951,12216
GS11313,GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA008,Cookstoves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16098,12216
GS11314, Hoa Binh 2 Wind Power Project,Wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11316,Ca Mau 1A Wind Power Project,Wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11317,Ca Mau 1B Wind Power Project,Wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11318,Dong Hai 1 Wind Power Project - Phase 2,Wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11319,Enkima stoves,Cookstoves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11320,UpEnergy-Social and Climate Impact Programme- Safe Water VPA-11,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11321,UpEnergy-Social and Climate Impact Programme- Safe Water VPA-12,Clean Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11322,UpEnergy-Social and Climate Impact Programme- Cooking Devices VPA-13,Cookstoves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11323,UpEnergy-Social and Climate Impact Programme- Cooking Devices VPA-14,Cookstoves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11324,Congo (DRC) Improved Cook Stoves Programme,Cookstoves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11325,Congo (DRC) Improved Cook Stoves VPA 001- Limete,Cookstoves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11326,Congo (DRC) Improved Cook Stoves VPA 002– Kinshasa,Cookstoves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11327,Congo (DRC) Improved Cook Stoves VPA 003– Ngaliema,Cookstoves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11328,HBRE Chu Prong Wind Power Farm Project,Wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11330,Circle Gas LPG Smart Meter Program,Cookstoves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11331,Circle Gas LPG Smart Meter Program in Kenya,Cookstoves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11333,Swine Farm Animal Manure Management System GHG Mitigation Project in Hubei Province ,Manure Methane Digester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11334,Heilongjiang Swine Farm Animal Waste Management System GHG Mitigation Project,Manure Methane Digester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33136,454701,111158
GS11335,Shuangbaotai Animal Manure Management System GHG Mitigation Project in Guangdong Province,Manure Methane Digester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6035,207349,51474
GS11336,Shuangbaotai Animal Manure Management System GHG Mitigation Project in Guangxi Province,Manure Methane Digester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206817,53875
GS11337,Shuangbaotai Animal Manure Management System GHG Mitigation Project in Jiangxi Province,Manure Methane Digester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28182,464834,115231
GS11338,Shuangbaotai Animal Manure Management System GHG Mitigation Project in Anhui Province,Manure Methane Digester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2139,149037,73804
GS11339,Kuzey Biogas Energy Project,Landfill Methane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS1134,"Aksu Wind Farm Project, Turkey",Wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20203,118521,113976,53606,102192,112694,61287,0
GS11341,ADIYAMAN LANDFILL PLANT,Landfill Methane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11343,Namene Solar Lights Distribution Programme in Zimbabwe - VPA1,Solar Lighting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS11344,BOR BIOGAS-SOLAR HYBRID PROJECT,RE Bundled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
